Wilayah Jawa Barat,Bulan_Tahun,Tahun,Kelompok Pengeluaran IHK,IHK Value
Kota Tasikmalaya,April-2021,2021,"Rekreasi, Olahraga & Budaya",104.84
Kota Tasikmalaya,April-2021,2021,Pendidikan,105.88
Kota Tasikmalaya,April-2021,2021,Penyediaan Makanan & Minuman - Restoran,102.7
Kota Tasikmalaya,April-2021,2021,Perawatan Pribadi & Jasa Lainnya,113.43
Kota Tasikmalaya,March-2021,2021,Umum,103.82
Kota Tasikmalaya,March-2021,2021,"Makanan, Minuman & Tembakau",105.0
Kota Tasikmalaya,March-2021,2021,Pakaian & Alas Kaki,105.57
Kota Tasikmalaya,March-2021,2021,"Perumahan, Air, Listrik & Bahan Bakar Rumah Tangga",101.18
Kota Tasikmalaya,March-2021,2021,"Perlengkapan, Peralatan & Pemeliharaan Rutin Rumah Tangga",102.39
Kota Tasikmalaya,March-2021,2021,Kesehatan,108.92
Kota Tasikmalaya,March-2021,2021,Transportasi,101.9
Kota Tasikmalaya,March-2021,2021,"Informasi, Komunikasi & Jasa Keuangan",100.46
Kota Tasikmalaya,March-2021,2021,"Rekreasi, Olahraga & Budaya",104.84
Kota Tasikmalaya,March-2021,2021,Pendidikan,105.88
Kota Tasikmalaya,March-2021,2021,Penyediaan Makanan & Minuman - Restoran,102.7
Kota Tasikmalaya,March-2021,2021,Perawatan Pribadi & Jasa Lainnya,112.98
Kota Tasikmalaya,February-2021,2021,Umum,103.88
Kota Tasikmalaya,February-2021,2021,"Makanan, Minuman & Tembakau",105.18
Kota Tasikmalaya,February-2021,2021,Pakaian & Alas Kaki,105.46
Kota Tasikmalaya,February-2021,2021,"Perumahan, Air, Listrik & Bahan Bakar Rumah Tangga",101.17
Kota Tasikmalaya,February-2021,2021,"Perlengkapan, Peralatan & Pemeliharaan Rutin Rumah Tangga",102.33
Kota Tasikmalaya,February-2021,2021,Kesehatan,108.92
Kota Tasikmalaya,February-2021,2021,Transportasi,101.9
Kota Tasikmalaya,February-2021,2021,"Informasi, Komunikasi & Jasa Keuangan",100.46
Kota Tasikmalaya,February-2021,2021,"Rekreasi, Olahraga & Budaya",104.84
Kota Tasikmalaya,February-2021,2021,Pendidikan,105.88
Kota Tasikmalaya,February-2021,2021,Penyediaan Makanan & Minuman - Restoran,102.7
Kota Tasikmalaya,February-2021,2021,Perawatan Pribadi & Jasa Lainnya,113.24
Kota Tasikmalaya,January-2021,2021,Umum,103.86
Kota Tasikmalaya,January-2021,2021,"Makanan, Minuman & Tembakau",105.16
Kota Tasikmalaya,January-2021,2021,Pakaian & Alas Kaki,105.27
Kota Tasikmalaya,January-2021,2021,"Perumahan, Air, Listrik & Bahan Bakar Rumah Tangga",101.16
Kota Tasikmalaya,January-2021,2021,"Perlengkapan, Peralatan & Pemeliharaan Rutin Rumah Tangga",102.07
Kota Tasikmalaya,January-2021,2021,Kesehatan,108.89
Kota Tasikmalaya,January-2021,2021,Transportasi,101.9
Kota Tasikmalaya,January-2021,2021,"Informasi, Komunikasi & Jasa Keuangan",100.46
Kota Tasikmalaya,January-2021,2021,"Rekreasi, Olahraga & Budaya",104.84
Kota Tasikmalaya,January-2021,2021,Pendidikan,105.88
Kota Tasikmalaya,January-2021,2021,Penyediaan Makanan & Minuman - Restoran,102.7
Kota Tasikmalaya,January-2021,2021,Perawatan Pribadi & Jasa Lainnya,113.5
Kota Bogor,December-2022,2022,Umum,115.54
Kota Bogor,December-2022,2022,"Makanan, Minuman & Tembakau",116.65
Kota Bogor,December-2022,2022,Pakaian & Alas Kaki,119.41
Kota Bogor,December-2022,2022,"Perumahan, Air, Listrik & Bahan Bakar Rumah Tangga",106.34
Kota Bogor,December-2022,2022,"Perlengkapan, Peralatan & Pemeliharaan Rutin Rumah Tangga",122.32
Kota Bogor,December-2022,2022,Kesehatan,109.93
Kota Bogor,December-2022,2022,Transportasi,119.36
Kota Bogor,December-2022,2022,"Informasi, Komunikasi & Jasa Keuangan",100.29
Kota Bogor,December-2022,2022,"Rekreasi, Olahraga & Budaya",112.1
Kota Bogor,December-2022,2022,Pendidikan,123.18
Kota Bogor,December-2022,2022,Penyediaan Makanan & Minuman - Restoran,122.51
Kota Bogor,December-2022,2022,Perawatan Pribadi & Jasa Lainnya,131.48
Kota Bogor,November-2022,2022,Umum,114.98
Kota Bogor,November-2022,2022,"Makanan, Minuman & Tembakau",114.89
Kota Bogor,November-2022,2022,Pakaian & Alas Kaki,118.6
Kota Bogor,November-2022,2022,"Perumahan, Air, Listrik & Bahan Bakar Rumah Tangga",106.29
Kota Bogor,November-2022,2022,"Perlengkapan, Peralatan & Pemeliharaan Rutin Rumah Tangga",122.02
Kota Bogor,November-2022,2022,Kesehatan,108.85
Kota Bogor,November-2022,2022,Transportasi,119.32
Kota Bogor,November-2022,2022,"Informasi, Komunikasi & Jasa Keuangan",100.29
Kota Bogor,November-2022,2022,"Rekreasi, Olahraga & Budaya",112.1
Kota Bogor,November-2022,2022,Pendidikan,123.18
Kota Bogor,November-2022,2022,Penyediaan Makanan & Minuman - Restoran,122.51
Kota Bogor,November-2022,2022,Perawatan Pribadi & Jasa Lainnya,130.78
Kota Bogor,October-2022,2022,Umum,114.75
Kota Bogor,October-2022,2022,"Makanan, Minuman & Tembakau",115.11
Kota Bogor,October-2022,2022,Pakaian & Alas Kaki,117.66
Kota Bogor,October-2022,2022,"Perumahan, Air, Listrik & Bahan Bakar Rumah Tangga",106.06
Kota Bogor,October-2022,2022,"Perlengkapan, Peralatan & Pemeliharaan Rutin Rumah Tangga",121.63
Kota Bogor,October-2022,2022,Kesehatan,109.63
Kota Bogor,October-2022,2022,Transportasi,118.73
Kota Bogor,October-2022,2022,"Informasi, Komunikasi & Jasa Keuangan",99.92
Kota Bogor,October-2022,2022,"Rekreasi, Olahraga & Budaya",110.46
Kota Bogor,October-2022,2022,Pendidikan,122.84
Kota Bogor,October-2022,2022,Penyediaan Makanan & Minuman - Restoran,122.51
Kota Bogor,October-2022,2022,Perawatan Pribadi & Jasa Lainnya,129.83
Kota Bogor,September-2022,2022,Umum,114.64
Kota Bogor,September-2022,2022,"Makanan, Minuman & Tembakau",115.54
Kota Bogor,September-2022,2022,Pakaian & Alas Kaki,116.61
Kota Bogor,September-2022,2022,"Perumahan, Air, Listrik & Bahan Bakar Rumah Tangga",105.95
Kota Bogor,September-2022,2022,"Perlengkapan, Peralatan & Pemeliharaan Rutin Rumah Tangga",120.37
Kota Bogor,September-2022,2022,Kesehatan,109.41
Kota Bogor,September-2022,2022,Transportasi,118.44
Kota Bogor,September-2022,2022,"Informasi, Komunikasi & Jasa Keuangan",99.88
Kota Bogor,September-2022,2022,"Rekreasi, Olahraga & Budaya",110.46
Kota Bogor,September-2022,2022,Pendidikan,122.84
Kota Bogor,September-2022,2022,Penyediaan Makanan & Minuman - Restoran,122.38
Kota Bogor,September-2022,2022,Perawatan Pribadi & Jasa Lainnya,129.47
Kota Bogor,August-2022,2022,Umum,113.3
Kota Bogor,August-2022,2022,"Makanan, Minuman & Tembakau",116.27
Kota Bogor,August-2022,2022,Pakaian & Alas Kaki,116.52
Kota Bogor,August-2022,2022,"Perumahan, Air, Listrik & Bahan Bakar Rumah Tangga",105.81
Kota Bogor,August-2022,2022,"Perlengkapan, Peralatan & Pemeliharaan Rutin Rumah Tangga",120.08
Kota Bogor,August-2022,2022,Kesehatan,109.4
Kota Bogor,August-2022,2022,Transportasi,107.4
Kota Bogor,August-2022,2022,"Informasi, Komunikasi & Jasa Keuangan",99.88
Kota Bogor,August-2022,2022,"Rekreasi, Olahraga & Budaya",110.34
Kota Bogor,August-2022,2022,Pendidikan,122.84
Kota Bogor,August-2022,2022,Penyediaan Makanan & Minuman - Restoran,121.53
Kota Bogor,August-2022,2022,Perawatan Pribadi & Jasa Lainnya,129.29
Kota Bogor,July-2022,2022,Umum,113.81
Kota Bogor,July-2022,2022,"Makanan, Minuman & Tembakau",119.94
Kota Bogor,July-2022,2022,Pakaian & Alas Kaki,114.68
Kota Bogor,July-2022,2022,"Perumahan, Air, Listrik & Bahan Bakar Rumah Tangga",105.38
Kota Bogor,July-2022,2022,"Perlengkapan, Peralatan & Pemeliharaan Rutin Rumah Tangga",120.03
Kota Bogor,July-2022,2022,Kesehatan,109.38
Kota Bogor,July-2022,2022,Transportasi,106.81
Kota Bogor,July-2022,2022,"Informasi, Komunikasi & Jasa Keuangan",99.86
Kota Bogor,July-2022,2022,"Rekreasi, Olahraga & Budaya",110.43
Kota Bogor,July-2022,2022,Pendidikan,120.85
Kota Bogor,July-2022,2022,Penyediaan Makanan & Minuman - Restoran,121.53
Kota Bogor,July-2022,2022,Perawatan Pribadi & Jasa Lainnya,129.3
Kota Bogor,June-2022,2022,Umum,113.19
Kota Bogor,June-2022,2022,"Makanan, Minuman & Tembakau",118.45
Kota Bogor,June-2022,2022,Pakaian & Alas Kaki,114.13
Kota Bogor,June-2022,2022,"Perumahan, Air, Listrik & Bahan Bakar Rumah Tangga",104.7
Kota Bogor,June-2022,2022,"Perlengkapan, Peralatan & Pemeliharaan Rutin Rumah Tangga",120.24
Kota Bogor,June-2022,2022,Kesehatan,109.34
Kota Bogor,June-2022,2022,Transportasi,106.43
Kota Bogor,June-2022,2022,"Informasi, Komunikasi & Jasa Keuangan",99.79
Kota Bogor,June-2022,2022,"Rekreasi, Olahraga & Budaya",110.25
Kota Bogor,June-2022,2022,Pendidikan,120.85
Kota Bogor,June-2022,2022,Penyediaan Makanan & Minuman - Restoran,121.29
Kota Bogor,June-2022,2022,Perawatan Pribadi & Jasa Lainnya,129.14
Kota Bogor,May-2022,2022,Umum,112.35
Kota Bogor,May-2022,2022,"Makanan, Minuman & Tembakau",115.61
Kota Bogor,May-2022,2022,Pakaian & Alas Kaki,114.54
Kota Bogor,May-2022,2022,"Perumahan, Air, Listrik & Bahan Bakar Rumah Tangga",104.16
Kota Bogor,May-2022,2022,"Perlengkapan, Peralatan & Pemeliharaan Rutin Rumah Tangga",119.69
Kota Bogor,May-2022,2022,Kesehatan,109.41
Kota Bogor,May-2022,2022,Transportasi,106.42
Kota Bogor,May-2022,2022,"Informasi, Komunikasi & Jasa Keuangan",99.81
Kota Bogor,May-2022,2022,"Rekreasi, Olahraga & Budaya",110.11
Kota Bogor,May-2022,2022,Pendidikan,120.85
Kota Bogor,May-2022,2022,Penyediaan Makanan & Minuman - Restoran,121.29
Kota Bogor,May-2022,2022,Perawatan Pribadi & Jasa Lainnya,128.98
Kota Bogor,April-2022,2022,Umum,111.74
Kota Bogor,April-2022,2022,"Makanan, Minuman & Tembakau",113.8
Kota Bogor,April-2022,2022,Pakaian & Alas Kaki,113.97
Kota Bogor,April-2022,2022,"Perumahan, Air, Listrik & Bahan Bakar Rumah Tangga",103.86
Kota Bogor,April-2022,2022,"Perlengkapan, Peralatan & Pemeliharaan Rutin Rumah Tangga",119.45
Kota Bogor,April-2022,2022,Kesehatan,108.95
Kota Bogor,April-2022,2022,Transportasi,106.37
Kota Bogor,April-2022,2022,"Informasi, Komunikasi & Jasa Keuangan",99.77
Kota Bogor,April-2022,2022,"Rekreasi, Olahraga & Budaya",110.11
Kota Bogor,April-2022,2022,Pendidikan,120.85
Kota Bogor,April-2022,2022,Penyediaan Makanan & Minuman - Restoran,121.29
Kota Bogor,April-2022,2022,Perawatan Pribadi & Jasa Lainnya,128.14
Kota Bogor,March-2022,2022,Umum,110.98
Kota Bogor,March-2022,2022,"Makanan, Minuman & Tembakau",112.19
Kota Bogor,March-2022,2022,Pakaian & Alas Kaki,113.19
Kota Bogor,March-2022,2022,"Perumahan, Air, Listrik & Bahan Bakar Rumah Tangga",103.86
Kota Bogor,March-2022,2022,"Perlengkapan, Peralatan & Pemeliharaan Rutin Rumah Tangga",119.05
Kota Bogor,March-2022,2022,Kesehatan,108.84
Kota Bogor,March-2022,2022,Transportasi,104.97
Kota Bogor,March-2022,2022,"Informasi, Komunikasi & Jasa Keuangan",99.77
Kota Bogor,March-2022,2022,"Rekreasi, Olahraga & Budaya",109.47
Kota Bogor,March-2022,2022,Pendidikan,120.79
Kota Bogor,March-2022,2022,Penyediaan Makanan & Minuman - Restoran,121.29
Kota Bogor,March-2022,2022,Perawatan Pribadi & Jasa Lainnya,125.71
Kota Bogor,February-2022,2022,Umum,109.91
Kota Bogor,February-2022,2022,"Makanan, Minuman & Tembakau",109.77
Kota Bogor,February-2022,2022,Pakaian & Alas Kaki,111.85
Kota Bogor,February-2022,2022,"Perumahan, Air, Listrik & Bahan Bakar Rumah Tangga",103.18
Kota Bogor,February-2022,2022,"Perlengkapan, Peralatan & Pemeliharaan Rutin Rumah Tangga",118.2
Kota Bogor,February-2022,2022,Kesehatan,107.32
Kota Bogor,February-2022,2022,Transportasi,104.91
Kota Bogor,February-2022,2022,"Informasi, Komunikasi & Jasa Keuangan",99.77
Kota Bogor,February-2022,2022,"Rekreasi, Olahraga & Budaya",109.47
Kota Bogor,February-2022,2022,Pendidikan,120.79
Kota Bogor,February-2022,2022,Penyediaan Makanan & Minuman - Restoran,121.29
Kota Bogor,February-2022,2022,Perawatan Pribadi & Jasa Lainnya,121.74
Kota Bogor,January-2022,2022,Umum,109.77
Kota Bogor,January-2022,2022,"Makanan, Minuman & Tembakau",111.04
Kota Bogor,January-2022,2022,Pakaian & Alas Kaki,111.18
Kota Bogor,January-2022,2022,"Perumahan, Air, Listrik & Bahan Bakar Rumah Tangga",103.03
Kota Bogor,January-2022,2022,"Perlengkapan, Peralatan & Pemeliharaan Rutin Rumah Tangga",117.61
Kota Bogor,January-2022,2022,Kesehatan,107.25
Kota Bogor,January-2022,2022,Transportasi,104.88
Kota Bogor,January-2022,2022,"Informasi, Komunikasi & Jasa Keuangan",99.82
Kota Bogor,January-2022,2022,"Rekreasi, Olahraga & Budaya",109.3
Kota Bogor,January-2022,2022,Pendidikan,120.79
Kota Bogor,January-2022,2022,Penyediaan Makanan & Minuman - Restoran,118.68
Kota Bogor,January-2022,2022,Perawatan Pribadi & Jasa Lainnya,119.31
Kota Sukabumi,December-2022,2022,Umum,113.32
Kota Sukabumi,December-2022,2022,"Makanan, Minuman & Tembakau",114.02
Kota Sukabumi,December-2022,2022,Pakaian & Alas Kaki,117.82
Kota Sukabumi,December-2022,2022,"Perumahan, Air, Listrik & Bahan Bakar Rumah Tangga",110.1
Kota Sukabumi,December-2022,2022,"Perlengkapan, Peralatan & Pemeliharaan Rutin Rumah Tangga",107.49
Kota Sukabumi,December-2022,2022,Kesehatan,104.63
Kota Sukabumi,December-2022,2022,Transportasi,124.74
Kota Sukabumi,December-2022,2022,"Informasi, Komunikasi & Jasa Keuangan",96.67
Kota Sukabumi,December-2022,2022,"Rekreasi, Olahraga & Budaya",108.1
Kota Sukabumi,December-2022,2022,Pendidikan,112.93
Kota Sukabumi,December-2022,2022,Penyediaan Makanan & Minuman - Restoran,115.19
Kota Sukabumi,December-2022,2022,Perawatan Pribadi & Jasa Lainnya,120.56
Kota Sukabumi,November-2022,2022,Umum,112.76
Kota Sukabumi,November-2022,2022,"Makanan, Minuman & Tembakau",112.53
Kota Sukabumi,November-2022,2022,Pakaian & Alas Kaki,117.68
Kota Sukabumi,November-2022,2022,"Perumahan, Air, Listrik & Bahan Bakar Rumah Tangga",110.09
Kota Sukabumi,November-2022,2022,"Perlengkapan, Peralatan & Pemeliharaan Rutin Rumah Tangga",107.39
Kota Sukabumi,November-2022,2022,Kesehatan,104.63
Kota Sukabumi,November-2022,2022,Transportasi,124.68
Kota Sukabumi,November-2022,2022,"Informasi, Komunikasi & Jasa Keuangan",96.65
Kota Sukabumi,November-2022,2022,"Rekreasi, Olahraga & Budaya",106.12
Kota Sukabumi,November-2022,2022,Pendidikan,112.93
Kota Sukabumi,November-2022,2022,Penyediaan Makanan & Minuman - Restoran,115.0
Kota Sukabumi,November-2022,2022,Perawatan Pribadi & Jasa Lainnya,120.16
Kota Sukabumi,October-2022,2022,Umum,112.56
Kota Sukabumi,October-2022,2022,"Makanan, Minuman & Tembakau",111.96
Kota Sukabumi,October-2022,2022,Pakaian & Alas Kaki,117.65
Kota Sukabumi,October-2022,2022,"Perumahan, Air, Listrik & Bahan Bakar Rumah Tangga",110.07
Kota Sukabumi,October-2022,2022,"Perlengkapan, Peralatan & Pemeliharaan Rutin Rumah Tangga",107.42
Kota Sukabumi,October-2022,2022,Kesehatan,104.59
Kota Sukabumi,October-2022,2022,Transportasi,124.71
Kota Sukabumi,October-2022,2022,"Informasi, Komunikasi & Jasa Keuangan",96.76
Kota Sukabumi,October-2022,2022,"Rekreasi, Olahraga & Budaya",105.09
Kota Sukabumi,October-2022,2022,Pendidikan,112.93
Kota Sukabumi,October-2022,2022,Penyediaan Makanan & Minuman - Restoran,115.0
Kota Sukabumi,October-2022,2022,Perawatan Pribadi & Jasa Lainnya,120.08
Kota Sukabumi,September-2022,2022,Umum,112.61
Kota Sukabumi,September-2022,2022,"Makanan, Minuman & Tembakau",112.59
Kota Sukabumi,September-2022,2022,Pakaian & Alas Kaki,117.17
Kota Sukabumi,September-2022,2022,"Perumahan, Air, Listrik & Bahan Bakar Rumah Tangga",109.82
Kota Sukabumi,September-2022,2022,"Perlengkapan, Peralatan & Pemeliharaan Rutin Rumah Tangga",107.31
Kota Sukabumi,September-2022,2022,Kesehatan,104.59
Kota Sukabumi,September-2022,2022,Transportasi,124.23
Kota Sukabumi,September-2022,2022,"Informasi, Komunikasi & Jasa Keuangan",96.74
Kota Sukabumi,September-2022,2022,"Rekreasi, Olahraga & Budaya",104.99
Kota Sukabumi,September-2022,2022,Pendidikan,112.93
Kota Sukabumi,September-2022,2022,Penyediaan Makanan & Minuman - Restoran,114.95
Kota Sukabumi,September-2022,2022,Perawatan Pribadi & Jasa Lainnya,119.95
Kota Sukabumi,August-2022,2022,Umum,111.13
Kota Sukabumi,August-2022,2022,"Makanan, Minuman & Tembakau",112.94
Kota Sukabumi,August-2022,2022,Pakaian & Alas Kaki,117.62
Kota Sukabumi,August-2022,2022,"Perumahan, Air, Listrik & Bahan Bakar Rumah Tangga",109.82
Kota Sukabumi,August-2022,2022,"Perlengkapan, Peralatan & Pemeliharaan Rutin Rumah Tangga",107.33
Kota Sukabumi,August-2022,2022,Kesehatan,104.6
Kota Sukabumi,August-2022,2022,Transportasi,108.68
Kota Sukabumi,August-2022,2022,"Informasi, Komunikasi & Jasa Keuangan",96.76
Kota Sukabumi,August-2022,2022,"Rekreasi, Olahraga & Budaya",104.99
Kota Sukabumi,August-2022,2022,Pendidikan,112.93
Kota Sukabumi,August-2022,2022,Penyediaan Makanan & Minuman - Restoran,114.95
Kota Sukabumi,August-2022,2022,Perawatan Pribadi & Jasa Lainnya,120.15
Kota Sukabumi,July-2022,2022,Umum,111.17
Kota Sukabumi,July-2022,2022,"Makanan, Minuman & Tembakau",113.78
Kota Sukabumi,July-2022,2022,Pakaian & Alas Kaki,118.03
Kota Sukabumi,July-2022,2022,"Perumahan, Air, Listrik & Bahan Bakar Rumah Tangga",109.1
Kota Sukabumi,July-2022,2022,"Perlengkapan, Peralatan & Pemeliharaan Rutin Rumah Tangga",107.37
Kota Sukabumi,July-2022,2022,Kesehatan,104.57
Kota Sukabumi,July-2022,2022,Transportasi,108.59
Kota Sukabumi,July-2022,2022,"Informasi, Komunikasi & Jasa Keuangan",96.68
Kota Sukabumi,July-2022,2022,"Rekreasi, Olahraga & Budaya",104.99
Kota Sukabumi,July-2022,2022,Pendidikan,112.7
Kota Sukabumi,July-2022,2022,Penyediaan Makanan & Minuman - Restoran,114.16
Kota Sukabumi,July-2022,2022,Perawatan Pribadi & Jasa Lainnya,120.21
Kota Sukabumi,June-2022,2022,Umum,110.69
Kota Sukabumi,June-2022,2022,"Makanan, Minuman & Tembakau",112.98
Kota Sukabumi,June-2022,2022,Pakaian & Alas Kaki,116.96
Kota Sukabumi,June-2022,2022,"Perumahan, Air, Listrik & Bahan Bakar Rumah Tangga",108.76
Kota Sukabumi,June-2022,2022,"Perlengkapan, Peralatan & Pemeliharaan Rutin Rumah Tangga",107.03
Kota Sukabumi,June-2022,2022,Kesehatan,106.6
Kota Sukabumi,June-2022,2022,Transportasi,108.41
Kota Sukabumi,June-2022,2022,"Informasi, Komunikasi & Jasa Keuangan",96.92
Kota Sukabumi,June-2022,2022,"Rekreasi, Olahraga & Budaya",104.99
Kota Sukabumi,June-2022,2022,Pendidikan,110.84
Kota Sukabumi,June-2022,2022,Penyediaan Makanan & Minuman - Restoran,113.94
Kota Sukabumi,June-2022,2022,Perawatan Pribadi & Jasa Lainnya,119.58
Kota Sukabumi,May-2022,2022,Umum,110.05
Kota Sukabumi,May-2022,2022,"Makanan, Minuman & Tembakau",112.15
Kota Sukabumi,May-2022,2022,Pakaian & Alas Kaki,116.45
Kota Sukabumi,May-2022,2022,"Perumahan, Air, Listrik & Bahan Bakar Rumah Tangga",108.36
Kota Sukabumi,May-2022,2022,"Perlengkapan, Peralatan & Pemeliharaan Rutin Rumah Tangga",105.63
Kota Sukabumi,May-2022,2022,Kesehatan,106.03
Kota Sukabumi,May-2022,2022,Transportasi,108.4
Kota Sukabumi,May-2022,2022,"Informasi, Komunikasi & Jasa Keuangan",96.65
Kota Sukabumi,May-2022,2022,"Rekreasi, Olahraga & Budaya",104.68
Kota Sukabumi,May-2022,2022,Pendidikan,110.84
Kota Sukabumi,May-2022,2022,Penyediaan Makanan & Minuman - Restoran,112.83
Kota Sukabumi,May-2022,2022,Perawatan Pribadi & Jasa Lainnya,118.22
Kota Sukabumi,April-2022,2022,Umum,109.78
Kota Sukabumi,April-2022,2022,"Makanan, Minuman & Tembakau",111.66
Kota Sukabumi,April-2022,2022,Pakaian & Alas Kaki,116.71
Kota Sukabumi,April-2022,2022,"Perumahan, Air, Listrik & Bahan Bakar Rumah Tangga",108.36
Kota Sukabumi,April-2022,2022,"Perlengkapan, Peralatan & Pemeliharaan Rutin Rumah Tangga",105.8
Kota Sukabumi,April-2022,2022,Kesehatan,106.07
Kota Sukabumi,April-2022,2022,Transportasi,108.58
Kota Sukabumi,April-2022,2022,"Informasi, Komunikasi & Jasa Keuangan",96.69
Kota Sukabumi,April-2022,2022,"Rekreasi, Olahraga & Budaya",104.61
Kota Sukabumi,April-2022,2022,Pendidikan,110.84
Kota Sukabumi,April-2022,2022,Penyediaan Makanan & Minuman - Restoran,111.55
Kota Sukabumi,April-2022,2022,Perawatan Pribadi & Jasa Lainnya,117.18
Kota Sukabumi,March-2022,2022,Umum,108.93
Kota Sukabumi,March-2022,2022,"Makanan, Minuman & Tembakau",110.22
Kota Sukabumi,March-2022,2022,Pakaian & Alas Kaki,114.49
Kota Sukabumi,March-2022,2022,"Perumahan, Air, Listrik & Bahan Bakar Rumah Tangga",108.26
Kota Sukabumi,March-2022,2022,"Perlengkapan, Peralatan & Pemeliharaan Rutin Rumah Tangga",105.43
Kota Sukabumi,March-2022,2022,Kesehatan,105.78
Kota Sukabumi,March-2022,2022,Transportasi,106.87
Kota Sukabumi,March-2022,2022,"Informasi, Komunikasi & Jasa Keuangan",96.76
Kota Sukabumi,March-2022,2022,"Rekreasi, Olahraga & Budaya",104.47
Kota Sukabumi,March-2022,2022,Pendidikan,110.84
Kota Sukabumi,March-2022,2022,Penyediaan Makanan & Minuman - Restoran,110.97
Kota Sukabumi,March-2022,2022,Perawatan Pribadi & Jasa Lainnya,116.8
Kota Sukabumi,February-2022,2022,Umum,108.21
Kota Sukabumi,February-2022,2022,"Makanan, Minuman & Tembakau",109.3
Kota Sukabumi,February-2022,2022,Pakaian & Alas Kaki,114.15
Kota Sukabumi,February-2022,2022,"Perumahan, Air, Listrik & Bahan Bakar Rumah Tangga",107.34
Kota Sukabumi,February-2022,2022,"Perlengkapan, Peralatan & Pemeliharaan Rutin Rumah Tangga",105.02
Kota Sukabumi,February-2022,2022,Kesehatan,105.38
Kota Sukabumi,February-2022,2022,Transportasi,106.13
Kota Sukabumi,February-2022,2022,"Informasi, Komunikasi & Jasa Keuangan",96.76
Kota Sukabumi,February-2022,2022,"Rekreasi, Olahraga & Budaya",104.47
Kota Sukabumi,February-2022,2022,Pendidikan,110.84
Kota Sukabumi,February-2022,2022,Penyediaan Makanan & Minuman - Restoran,110.75
Kota Sukabumi,February-2022,2022,Perawatan Pribadi & Jasa Lainnya,114.67
Kota Sukabumi,January-2022,2022,Umum,108.09
Kota Sukabumi,January-2022,2022,"Makanan, Minuman & Tembakau",110.91
Kota Sukabumi,January-2022,2022,Pakaian & Alas Kaki,114.08
Kota Sukabumi,January-2022,2022,"Perumahan, Air, Listrik & Bahan Bakar Rumah Tangga",105.36
Kota Sukabumi,January-2022,2022,"Perlengkapan, Peralatan & Pemeliharaan Rutin Rumah Tangga",104.62
Kota Sukabumi,January-2022,2022,Kesehatan,105.08
Kota Sukabumi,January-2022,2022,Transportasi,105.95
Kota Sukabumi,January-2022,2022,"Informasi, Komunikasi & Jasa Keuangan",96.76
Kota Sukabumi,January-2022,2022,"Rekreasi, Olahraga & Budaya",103.75
Kota Sukabumi,January-2022,2022,Pendidikan,110.35
Kota Sukabumi,January-2022,2022,Penyediaan Makanan & Minuman - Restoran,109.04
Kota Sukabumi,January-2022,2022,Perawatan Pribadi & Jasa Lainnya,115.31
Kota Bandung,December-2022,2022,Umum,115.43
Kota Bandung,December-2022,2022,"Makanan, Minuman & Tembakau",119.18
Kota Bandung,December-2022,2022,Pakaian & Alas Kaki,108.93
Kota Bandung,December-2022,2022,"Perumahan, Air, Listrik & Bahan Bakar Rumah Tangga",116.5
Kota Bandung,December-2022,2022,"Perlengkapan, Peralatan & Pemeliharaan Rutin Rumah Tangga",120.41
Kota Bandung,December-2022,2022,Kesehatan,113.86
Kota Bandung,December-2022,2022,Transportasi,116.55
Kota Bandung,December-2022,2022,"Informasi, Komunikasi & Jasa Keuangan",99.28
Kota Bandung,December-2022,2022,"Rekreasi, Olahraga & Budaya",108.24
Kota Bandung,December-2022,2022,Pendidikan,106.81
Kota Bandung,December-2022,2022,Penyediaan Makanan & Minuman - Restoran,111.1
Kota Bandung,December-2022,2022,Perawatan Pribadi & Jasa Lainnya,125.64
Kota Bandung,November-2022,2022,Umum,113.12
Kota Bandung,November-2022,2022,"Makanan, Minuman & Tembakau",118.3
Kota Bandung,November-2022,2022,Pakaian & Alas Kaki,108.92
Kota Bandung,November-2022,2022,"Perumahan, Air, Listrik & Bahan Bakar Rumah Tangga",109.05
Kota Bandung,November-2022,2022,"Perlengkapan, Peralatan & Pemeliharaan Rutin Rumah Tangga",120.1
Kota Bandung,November-2022,2022,Kesehatan,113.73
Kota Bandung,November-2022,2022,Transportasi,116.3
Kota Bandung,November-2022,2022,"Informasi, Komunikasi & Jasa Keuangan",99.28
Kota Bandung,November-2022,2022,"Rekreasi, Olahraga & Budaya",108.28
Kota Bandung,November-2022,2022,Pendidikan,106.81
Kota Bandung,November-2022,2022,Penyediaan Makanan & Minuman - Restoran,111.1
Kota Bandung,November-2022,2022,Perawatan Pribadi & Jasa Lainnya,124.94
Kota Bandung,October-2022,2022,Umum,112.98
Kota Bandung,October-2022,2022,"Makanan, Minuman & Tembakau",117.82
Kota Bandung,October-2022,2022,Pakaian & Alas Kaki,108.83
Kota Bandung,October-2022,2022,"Perumahan, Air, Listrik & Bahan Bakar Rumah Tangga",109.01
Kota Bandung,October-2022,2022,"Perlengkapan, Peralatan & Pemeliharaan Rutin Rumah Tangga",120.27
Kota Bandung,October-2022,2022,Kesehatan,113.7
Kota Bandung,October-2022,2022,Transportasi,116.39
Kota Bandung,October-2022,2022,"Informasi, Komunikasi & Jasa Keuangan",99.28
Kota Bandung,October-2022,2022,"Rekreasi, Olahraga & Budaya",108.04
Kota Bandung,October-2022,2022,Pendidikan,106.81
